country,date,price,year,quarter
Philippines,2014-03-31,120.45,2014,1
Poland,2014-03-31,83.69,2014,1
Portugal,2014-03-31,84.54,2014,1
Romania,2014-03-31,71.63,2014,1
Serbia,2014-03-31,73.06,2014,1
Russia,2014-03-31,74.35,2014,1
Sweden,2014-03-31,111.66,2014,1
Slovenia,2014-03-31,81.96,2014,1
Slovak Republic,2014-03-31,88.46,2014,1
Thailand,2014-03-31,107.21,2014,1
Turkey,2014-03-31,113.06,2014,1
United States,2014-03-31,108.85,2014,1
South Africa,2014-03-31,99.89,2014,1
United Arab Emirates,2014-06-30,162.52,2014,2
Austria,2014-06-30,116.88,2014,2
Australia,2014-06-30,102.25,2014,2
Belgium,2014-06-30,98.34,2014,2
Bulgaria,2014-06-30,85.98,2014,2
Brazil,2014-06-30,122.08,2014,2
Canada,2014-06-30,108.47,2014,2
Switzerland,2014-06-30,115.87,2014,2
Chile,2014-06-30,110.1,2014,2
China,2014-06-30,101.33,2014,2
Colombia,2014-06-30,126.49,2014,2
Cyprus,2014-06-30,75.29,2014,2
Czech Republic,2014-06-30,93.89,2014,2
Germany,2014-06-30,104.91,2014,2
Denmark,2014-06-30,97.78,2014,2
Estonia,2014-06-30,127.86,2014,2
Spain,2014-06-30,66.83,2014,2
Finland,2014-06-30,98.2,2014,2
France,2014-06-30,96.23,2014,2
United Kingdom,2014-06-30,97.19,2014,2
Greece,2014-06-30,66.56,2014,2
Croatia,2014-06-30,86.89,2014,2
Hungary,2014-06-30,83.56,2014,2
Indonesia,2014-06-30,106.56,2014,2
Ireland,2014-06-30,80.74,2014,2
Israel,2014-06-30,123.52,2014,2
India,2014-06-30,149.09,2014,2
Iceland,2014-06-30,110.28,2014,2
Italy,2014-06-30,82.39,2014,2
Japan,2014-06-30,98.78,2014,2
South Korea,2014-06-30,100.03,2014,2
Lithuania,2014-06-30,105.88,2014,2
Luxembourg,2014-06-30,108.41,2014,2
Latvia,2014-06-30,121.04,2014,2
Morocco,2014-06-30,100.03,2014,2
"Macedonia, FYR",2014-06-30,84.21,2014,2
Mexico,2014-06-30,101.71,2014,2
Malaysia,2014-06-30,136.83,2014,2
Netherlands,2014-06-30,79.49,2014,2
Norway,2014-06-30,117.38,2014,2
New Zealand,2014-06-30,113.75,2014,2
Peru,2014-06-30,173.42,2014,2
Philippines,2014-06-30,122.26,2014,2
Poland,2014-06-30,85.51,2014,2
Portugal,2014-06-30,85.05,2014,2
Romania,2014-06-30,70.36,2014,2
Serbia,2014-06-30,73.37,2014,2
Russia,2014-06-30,73.35,2014,2
Sweden,2014-06-30,113.46,2014,2
Slovenia,2014-06-30,78.62,2014,2
Slovak Republic,2014-06-30,89.77,2014,2
Thailand,2014-06-30,109.08,2014,2
Turkey,2014-06-30,114.92,2014,2
United States,2014-06-30,108.26,2014,2
South Africa,2014-06-30,99.31,2014,2
United Arab Emirates,2014-09-30,161.35,2014,3
Austria,2014-09-30,115.6,2014,3
Australia,2014-09-30,103.0,2014,3
Belgium,2014-09-30,99.73,2014,3
Bulgaria,2014-09-30,86.38,2014,3
Brazil,2014-09-30,122.13,2014,3
Canada,2014-09-30,109.28,2014,3
Switzerland,2014-09-30,116.67,2014,3
Chile,2014-09-30,113.64,2014,3
China,2014-09-30,98.75,2014,3
Colombia,2014-09-30,128.11,2014,3
Cyprus,2014-09-30,74.48,2014,3
Czech Republic,2014-09-30,94.52,2014,3
Germany,2014-09-30,106.02,2014,3
Denmark,2014-09-30,97.45,2014,3
Estonia,2014-09-30,133.67,2014,3
Spain,2014-09-30,67.48,2014,3
Finland,2014-09-30,97.68,2014,3
France,2014-09-30,97.06,2014,3
United Kingdom,2014-09-30,100.26,2014,3
Greece,2014-09-30,66.98,2014,3
Croatia,2014-09-30,86.46,2014,3
Hungary,2014-09-30,85.22,2014,3
Indonesia,2014-09-30,106.33,2014,3
Ireland,2014-09-30,86.71,2014,3
Israel,2014-09-30,122.73,2014,3
India,2014-09-30,147.95,2014,3
Iceland,2014-09-30,112.25,2014,3
Italy,2014-09-30,82.12,2014,3
Japan,2014-09-30,99.07,2014,3
South Korea,2014-09-30,100.16,2014,3
Lithuania,2014-09-30,108.08,2014,3
Luxembourg,2014-09-30,110.11,2014,3
Latvia,2014-09-30,126.56,2014,3
Morocco,2014-09-30,99.08,2014,3
"Macedonia, FYR",2014-09-30,87.63,2014,3
Mexico,2014-09-30,102.67,2014,3
Malaysia,2014-09-30,140.11,2014,3
Netherlands,2014-09-30,79.63,2014,3
Norway,2014-09-30,116.82,2014,3
New Zealand,2014-09-30,114.46,2014,3
Peru,2014-09-30,162.13,2014,3
Philippines,2014-09-30,123.65,2014,3
Poland,2014-09-30,85.38,2014,3
Portugal,2014-09-30,85.26,2014,3
Romania,2014-09-30,70.01,2014,3
Serbia,2014-09-30,72.27,2014,3
Russia,2014-09-30,72.83,2014,3
Sweden,2014-09-30,117.47,2014,3
Slovenia,2014-09-30,78.34,2014,3
Slovak Republic,2014-09-30,89.71,2014,3
Thailand,2014-09-30,112.63,2014,3
Turkey,2014-09-30,119.25,2014,3
United States,2014-09-30,109.58,2014,3
South Africa,2014-09-30,98.29,2014,3
United Arab Emirates,2014-12-31,158.6,2014,4
Austria,2014-12-31,114.53,2014,4
Australia,2014-12-31,104.9,2014,4
Belgium,2014-12-31,100.73,2014,4
Bulgaria,2014-12-31,86.97,2014,4
Brazil,2014-12-31,120.8,2014,4
Canada,2014-12-31,110.27,2014,4
Switzerland,2014-12-31,116.92,2014,4
Chile,2014-12-31,117.16,2014,4
China,2014-12-31,96.05,2014,4
Colombia,2014-12-31,125.31,2014,4
Cyprus,2014-12-31,73.06,2014,4
Czech Republic,2014-12-31,95.43,2014,4
Germany,2014-12-31,107.1,2014,4
Denmark,2014-12-31,96.98,2014,4
Estonia,2014-12-31,134.39,2014,4
Spain,2014-12-31,67.36,2014,4
Finland,2014-12-31,96.93,2014,4
France,2014-12-31,95.22,2014,4
United Kingdom,2014-12-31,100.39,2014,4
Greece,2014-12-31,66.57,2014,4
Croatia,2014-12-31,85.68,2014,4
Hungary,2014-12-31,87.96,2014,4
Indonesia,2014-12-31,105.18,2014,4
Ireland,2014-12-31,87.86,2014,4
Israel,2014-12-31,124.42,2014,4
India,2014-12-31,154.85,2014,4
Iceland,2014-12-31,113.27,2014,4
Italy,2014-12-31,81.02,2014,4
Japan,2014-12-31,98.85,2014,4
South Korea,2014-12-31,101.31,2014,4
Lithuania,2014-12-31,105.86,2014,4
Luxembourg,2014-12-31,112.12,2014,4
Latvia,2014-12-31,112.25,2014,4
Morocco,2014-12-31,97.77,2014,4
"Macedonia, FYR",2014-12-31,82.87,2014,4
Mexico,2014-12-31,102.0,2014,4
Malaysia,2014-12-31,139.79,2014,4
Netherlands,2014-12-31,80.46,2014,4
Norway,2014-12-31,115.78,2014,4
New Zealand,2014-12-31,117.68,2014,4
Peru,2014-12-31,164.02,2014,4
Philippines,2014-12-31,126.47,2014,4
Poland,2014-12-31,85.88,2014,4
Portugal,2014-12-31,84.56,2014,4
Romania,2014-12-31,71.17,2014,4
Serbia,2014-12-31,73.41,2014,4
Russia,2014-12-31,71.84,2014,4
Sweden,2014-12-31,119.24,2014,4
Slovenia,2014-12-31,79.0,2014,4
Slovak Republic,2014-12-31,91.65,2014,4
Thailand,2014-12-31,112.39,2014,4
Turkey,2014-12-31,120.89,2014,4
United States,2014-12-31,112.21,2014,4
South Africa,2014-12-31,99.87,2014,4
United Arab Emirates,2015-03-31,150.33,2015,1
Austria,2015-03-31,118.51,2015,1
Australia,2015-03-31,106.36,2015,1
Belgium,2015-03-31,98.29,2015,1
Bulgaria,2015-03-31,87.67,2015,1
Brazil,2015-03-31,117.01,2015,1
Canada,2015-03-31,111.76,2015,1
Switzerland,2015-03-31,119.01,2015,1
Chile,2015-03-31,115.31,2015,1
China,2015-03-31,93.95,2015,1
Colombia,2015-03-31,128.75,2015,1
Cyprus,2015-03-31,73.93,2015,1
Czech Republic,2015-03-31,96.34,2015,1
Germany,2015-03-31,108.92,2015,1
Denmark,2015-03-31,100.99,2015,1
Estonia,2015-03-31,138.39,2015,1
Spain,2015-03-31,68.14,2015,1
Finland,2015-03-31,97.87,2015,1
France,2015-03-31,94.7,2015,1
United Kingdom,2015-03-31,100.8,2015,1
Greece,2015-03-31,67.38,2015,1
Croatia,2015-03-31,85.39,2015,1
Hungary,2015-03-31,90.48,2015,1
Indonesia,2015-03-31,104.92,2015,1
Ireland,2015-03-31,88.7,2015,1
Israel,2015-03-31,128.68,2015,1
India,2015-03-31,162.68,2015,1
Iceland,2015-03-31,117.88,2015,1
Italy,2015-03-31,80.34,2015,1
Japan,2015-03-31,101.76,2015,1
South Korea,2015-03-31,101.36,2015,1
Lithuania,2015-03-31,108.48,2015,1
Luxembourg,2015-03-31,112.49,2015,1
Latvia,2015-03-31,112.3,2015,1
Morocco,2015-03-31,103.71,2015,1
"Macedonia, FYR",2015-03-31,84.7,2015,1
Mexico,2015-03-31,102.71,2015,1
Malaysia,2015-03-31,143.64,2015,1
Netherlands,2015-03-31,81.72,2015,1
Norway,2015-03-31,119.69,2015,1
New Zealand,2015-03-31,121.61,2015,1
Peru,2015-03-31,169.59,2015,1
Philippines,2015-03-31,129.34,2015,1
Poland,2015-03-31,86.41,2015,1
Portugal,2015-03-31,85.31,2015,1
Romania,2015-03-31,73.14,2015,1
Serbia,2015-03-31,76.58,2015,1
Russia,2015-03-31,67.2,2015,1
Sweden,2015-03-31,124.55,2015,1
Slovenia,2015-03-31,81.13,2015,1
Slovak Republic,2015-03-31,93.52,2015,1
Thailand,2015-03-31,114.75,2015,1
Turkey,2015-03-31,123.69,2015,1
United States,2015-03-31,114.41,2015,1
South Africa,2015-03-31,100.91,2015,1
United Arab Emirates,2015-06-30,143.41,2015,2
Austria,2015-06-30,117.37,2015,2
Australia,2015-06-30,110.6,2015,2
Belgium,2015-06-30,99.76,2015,2
Bulgaria,2015-06-30,87.91,2015,2
Brazil,2015-06-30,113.44,2015,2
Canada,2015-06-30,113.44,2015,2
Switzerland,2015-06-30,119.41,2015,2
Chile,2015-06-30,115.7,2015,2
China,2015-06-30,94.05,2015,2
Colombia,2015-06-30,132.87,2015,2
Cyprus,2015-06-30,73.01,2015,2
Czech Republic,2015-06-30,96.77,2015,2
Germany,2015-06-30,109.03,2015,2
Denmark,2015-06-30,103.62,2015,2
Estonia,2015-06-30,141.35,2015,2
Spain,2015-06-30,69.69,2015,2
Finland,2015-06-30,98.12,2015,2
France,2015-06-30,93.95,2015,2
United Kingdom,2015-06-30,102.33,2015,2
Greece,2015-06-30,64.63,2015,2
Croatia,2015-06-30,82.96,2015,2
Hungary,2015-06-30,94.01,2015,2
Indonesia,2015-06-30,105.45,2015,2
Ireland,2015-06-30,91.08,2015,2
Israel,2015-06-30,130.1,2015,2
India,2015-06-30,162.47,2015,2
Iceland,2015-06-30,117.13,2015,2
Italy,2015-06-30,80.02,2015,2
Japan,2015-06-30,100.73,2015,2
South Korea,2015-06-30,102.41,2015,2
Lithuania,2015-06-30,110.31,2015,2
Luxembourg,2015-06-30,113.7,2015,2
Latvia,2015-06-30,114.54,2015,2
Morocco,2015-06-30,97.72,2015,2
"Macedonia, FYR",2015-06-30,84.92,2015,2
Mexico,2015-06-30,105.12,2015,2
Malaysia,2015-06-30,143.47,2015,2
Netherlands,2015-06-30,80.8,2015,2
Norway,2015-06-30,122.43,2015,2
New Zealand,2015-06-30,126.04,2015,2
Peru,2015-06-30,167.7,2015,2
Philippines,2015-06-30,132.33,2015,2
Poland,2015-06-30,87.18,2015,2
Portugal,2015-06-30,86.92,2015,2
Romania,2015-06-30,72.37,2015,2
Serbia,2015-06-30,76.04,2015,2
Russia,2015-06-30,65.22,2015,2
Sweden,2015-06-30,128.49,2015,2
Slovenia,2015-06-30,81.95,2015,2
Slovak Republic,2015-06-30,94.85,2015,2
Thailand,2015-06-30,112.79,2015,2
Turkey,2015-06-30,126.97,2015,2
United States,2015-06-30,114.48,2015,2
South Africa,2015-06-30,99.92,2015,2
United Arab Emirates,2015-09-30,138.26,2015,3
Austria,2015-09-30,119.17,2015,3
Australia,2015-09-30,112.33,2015,3
Belgium,2015-09-30,101.72,2015,3
Bulgaria,2015-09-30,88.19,2015,3
Brazil,2015-09-30,110.88,2015,3
Canada,2015-09-30,114.86,2015,3
Switzerland,2015-09-30,120.17,2015,3
Chile,2015-09-30,119.76,2015,3
China,2015-09-30,94.04,2015,3
Colombia,2015-09-30,134.33,2015,3
Cyprus,2015-09-30,73.85,2015,3
Czech Republic,2015-09-30,98.07,2015,3
Germany,2015-09-30,110.49,2015,3
Denmark,2015-09-30,103.65,2015,3
Estonia,2015-09-30,139.67,2015,3
Spain,2015-09-30,70.8,2015,3
Finland,2015-09-30,98.01,2015,3
France,2015-09-30,95.56,2015,3
United Kingdom,2015-09-30,105.62,2015,3
Greece,2015-09-30,64.26,2015,3
Croatia,2015-09-30,84.36,2015,3
Hungary,2015-09-30,98.49,2015,3
Indonesia,2015-09-30,104.71,2015,3
Ireland,2015-09-30,93.07,2015,3
Israel,2015-09-30,131.64,2015,3
India,2015-09-30,160.91,2015,3
Iceland,2015-09-30,118.06,2015,3
Italy,2015-09-30,80.13,2015,3
Japan,2015-09-30,101.76,2015,3
South Korea,2015-09-30,103.42,2015,3
Lithuania,2015-09-30,112.83,2015,3
Luxembourg,2015-09-30,115.52,2015,3
Latvia,2015-09-30,116.52,2015,3
Morocco,2015-09-30,96.71,2015,3
"Macedonia, FYR",2015-09-30,84.76,2015,3
Mexico,2015-09-30,108.32,2015,3
Malaysia,2015-09-30,145.44,2015,3
Netherlands,2015-09-30,82.43,2015,3
Norway,2015-09-30,121.5,2015,3
New Zealand,2015-09-30,131.32,2015,3
Peru,2015-09-30,168.6,2015,3
Philippines,2015-09-30,135.2,2015,3
Poland,2015-09-30,87.78,2015,3
Portugal,2015-09-30,87.52,2015,3
Romania,2015-09-30,73.38,2015,3
Serbia,2015-09-30,73.61,2015,3
Russia,2015-09-30,63.08,2015,3
Sweden,2015-09-30,133.59,2015,3
Slovenia,2015-09-30,79.51,2015,3
Slovak Republic,2015-09-30,95.2,2015,3
Thailand,2015-09-30,114.51,2015,3
Turkey,2015-09-30,131.42,2015,3
United States,2015-09-30,115.68,2015,3
South Africa,2015-09-30,100.47,2015,3
United Arab Emirates,2015-12-31,136.21,2015,4
Austria,2015-12-31,122.28,2015,4
Australia,2015-12-31,112.08,2015,4
Belgium,2015-12-31,100.82,2015,4
Bulgaria,2015-12-31,90.85,2015,4
Brazil,2015-12-31,107.74,2015,4
Canada,2015-12-31,116.54,2015,4
Switzerland,2015-12-31,120.85,2015,4
Chile,2015-12-31,120.36,2015,4
China,2015-12-31,94.39,2015,4
Colombia,2015-12-31,131.97,2015,4
Cyprus,2015-12-31,73.0,2015,4
Czech Republic,2015-12-31,99.64,2015,4
Germany,2015-12-31,111.46,2015,4
Denmark,2015-12-31,103.49,2015,4
Estonia,2015-12-31,142.0,2015,4
Spain,2015-12-31,70.45,2015,4
Finland,2015-12-31,97.56,2015,4
France,2015-12-31,94.95,2015,4
United Kingdom,2015-12-31,106.78,2015,4
Greece,2015-12-31,63.55,2015,4
Croatia,2015-12-31,84.53,2015,4
Hungary,2015-12-31,100.39,2015,4
Indonesia,2015-12-31,104.98,2015,4
Ireland,2015-12-31,94.25,2015,4
Israel,2015-12-31,135.07,2015,4
India,2015-12-31,161.34,2015,4
Iceland,2015-12-31,121.17,2015,4
Italy,2015-12-31,79.45,2015,4
Japan,2015-12-31,100.58,2015,4
South Korea,2015-12-31,104.74,2015,4
Lithuania,2015-12-31,109.76,2015,4
Luxembourg,2015-12-31,115.34,2015,4
Latvia,2015-12-31,119.52,2015,4
Morocco,2015-12-31,97.72,2015,4
"Macedonia, FYR",2015-12-31,84.01,2015,4
Mexico,2015-12-31,106.46,2015,4
Malaysia,2015-12-31,145.07,2015,4
Netherlands,2015-12-31,83.81,2015,4
Norway,2015-12-31,118.08,2015,4
New Zealand,2015-12-31,131.09,2015,4
Peru,2015-12-31,171.91,2015,4
Philippines,2015-12-31,137.75,2015,4
Poland,2015-12-31,87.44,2015,4
Portugal,2015-12-31,88.3,2015,4
Romania,2015-12-31,74.07,2015,4
Serbia,2015-12-31,73.11,2015,4
Russia,2015-12-31,60.81,2015,4
Sweden,2015-12-31,136.03,2015,4
Slovenia,2015-12-31,79.49,2015,4
Slovak Republic,2015-12-31,96.54,2015,4
Thailand,2015-12-31,114.62,2015,4
Turkey,2015-12-31,132.58,2015,4
United States,2015-12-31,117.87,2015,4
South Africa,2015-12-31,102.41,2015,4
United Arab Emirates,2016-03-31,135.57,2016,1
Austria,2016-03-31,126.86,2016,1
Australia,2016-03-31,112.12,2016,1
Belgium,2016-03-31,99.69,2016,1
Bulgaria,2016-03-31,92.31,2016,1
Brazil,2016-03-31,103.89,2016,1
Canada,2016-03-31,119.67,2016,1
Switzerland,2016-03-31,121.57,2016,1
Chile,2016-03-31,117.3,2016,1
China,2016-03-31,93.96,2016,1
Colombia,2016-03-31,136.39,2016,1
Cyprus,2016-03-31,74.32,2016,1
Czech Republic,2016-03-31,100.48,2016,1
Germany,2016-03-31,113.8,2016,1
Denmark,2016-03-31,106.04,2016,1
Estonia,2016-03-31,141.77,2016,1
Spain,2016-03-31,72.9,2016,1
Finland,2016-03-31,98.0,2016,1
France,2016-03-31,95.02,2016,1
United Kingdom,2016-03-31,108.38,2016,1
Greece,2016-03-31,65.05,2016,1
Croatia,2016-03-31,86.63,2016,1
Hungary,2016-03-31,105.41,2016,1
Indonesia,2016-03-31,104.73,2016,1
Ireland,2016-03-31,95.36,2016,1
Israel,2016-03-31,139.07,2016,1
India,2016-03-31,159.65,2016,1
Iceland,2016-03-31,123.41,2016,1
Italy,2016-03-31,79.6,2016,1
Japan,2016-03-31,103.37,2016,1
South Korea,2016-03-31,104.64,2016,1
Lithuania,2016-03-31,111.05,2016,1
Luxembourg,2016-03-31,117.77,2016,1
Latvia,2016-03-31,120.82,2016,1
Morocco,2016-03-31,97.2,2016,1
"Macedonia, FYR",2016-03-31,87.38,2016,1
Mexico,2016-03-31,108.09,2016,1
Malaysia,2016-03-31,148.92,2016,1
Netherlands,2016-03-31,85.42,2016,1
Norway,2016-03-31,121.33,2016,1
New Zealand,2016-03-31,135.31,2016,1
Peru,2016-03-31,178.72,2016,1
Philippines,2016-03-31,140.66,2016,1
Poland,2016-03-31,88.12,2016,1
Portugal,2016-03-31,90.74,2016,1
Romania,2016-03-31,77.07,2016,1
Serbia,2016-03-31,74.32,2016,1
Russia,2016-03-31,58.43,2016,1
Sweden,2016-03-31,139.18,2016,1
Slovenia,2016-03-31,82.38,2016,1
Slovak Republic,2016-03-31,98.7,2016,1
Thailand,2016-03-31,115.23,2016,1
Turkey,2016-03-31,132.62,2016,1
United States,2016-03-31,119.38,2016,1
South Africa,2016-03-31,101.42,2016,1
United Arab Emirates,2016-06-30,135.64,2016,2
Austria,2016-06-30,127.83,2016,2
Australia,2016-06-30,113.93,2016,2
Belgium,2016-06-30,99.82,2016,2
Bulgaria,2016-06-30,95.44,2016,2
Brazil,2016-06-30,101.36,2016,2
Canada,2016-06-30,125.59,2016,2
Switzerland,2016-06-30,120.75,2016,2
Chile,2016-06-30,115.38,2016,2
China,2016-06-30,96.96,2016,2
Colombia,2016-06-30,137.56,2016,2
Cyprus,2016-06-30,73.44,2016,2
Czech Republic,2016-06-30,102.05,2016,2
Germany,2016-06-30,115.79,2016,2
Denmark,2016-06-30,107.67,2016,2
Estonia,2016-06-30,144.92,2016,2
Spain,2016-06-30,73.07,2016,2
Finland,2016-06-30,98.7,2016,2
France,2016-06-30,94.61,2016,2
United Kingdom,2016-06-30,110.16,2016,2
Greece,2016-06-30,63.6,2016,2
Croatia,2016-06-30,85.4,2016,2
Hungary,2016-06-30,106.73,2016,2
Indonesia,2016-06-30,105.38,2016,2
Ireland,2016-06-30,95.93,2016,2
Israel,2016-06-30,140.83,2016,2
India,2016-06-30,165.03,2016,2
Iceland,2016-06-30,124.53,2016,2
Italy,2016-06-30,79.61,2016,2
Japan,2016-06-30,104.06,2016,2
South Korea,2016-06-30,104.61,2016,2
Lithuania,2016-06-30,113.22,2016,2
Luxembourg,2016-06-30,120.01,2016,2
Latvia,2016-06-30,126.27,2016,2
Morocco,2016-06-30,95.62,2016,2
"Macedonia, FYR",2016-06-30,85.13,2016,2
Mexico,2016-06-30,110.74,2016,2
Malaysia,2016-06-30,150.78,2016,2
Netherlands,2016-06-30,85.1,2016,2
Norway,2016-06-30,124.85,2016,2
New Zealand,2016-06-30,143.27,2016,2
Peru,2016-06-30,167.38,2016,2
Philippines,2016-06-30,143.36,2016,2
Poland,2016-06-30,88.46,2016,2
Portugal,2016-06-30,91.99,2016,2
Romania,2016-06-30,79.31,2016,2
Serbia,2016-06-30,78.89,2016,2
Russia,2016-06-30,57.09,2016,2
Sweden,2016-06-30,138.56,2016,2
Slovenia,2016-06-30,82.54,2016,2
Slovak Republic,2016-06-30,101.16,2016,2
Thailand,2016-06-30,117.74,2016,2
Turkey,2016-06-30,136.04,2016,2
United States,2016-06-30,119.31,2016,2
South Africa,2016-06-30,100.24,2016,2
United Arab Emirates,2016-09-30,133.84,2016,3
Austria,2016-09-30,126.8,2016,3
Australia,2016-09-30,114.8,2016,3
Belgium,2016-09-30,102.14,2016,3
Bulgaria,2016-09-30,96.29,2016,3
Brazil,2016-09-30,99.38,2016,3
Canada,2016-09-30,130.24,2016,3
Switzerland,2016-09-30,122.03,2016,3
Chile,2016-09-30,115.54,2016,3
China,2016-09-30,99.91,2016,3
Colombia,2016-09-30,138.5,2016,3
Cyprus,2016-09-30,73.19,2016,3
Czech Republic,2016-09-30,104.44,2016,3
Germany,2016-09-30,116.98,2016,3
Denmark,2016-09-30,108.99,2016,3
Estonia,2016-09-30,149.33,2016,3
Spain,2016-09-30,73.78,2016,3
Finland,2016-09-30,98.17,2016,3
France,2016-09-30,96.61,2016,3
United Kingdom,2016-09-30,111.94,2016,3
Greece,2016-09-30,63.74,2016,3
Croatia,2016-09-30,86.71,2016,3
Hungary,2016-09-30,109.99,2016,3
Indonesia,2016-09-30,104.43,2016,3
Ireland,2016-09-30,100.46,2016,3
Israel,2016-09-30,143.22,2016,3
India,2016-09-30,164.72,2016,3
Iceland,2016-09-30,131.52,2016,3
Italy,2016-09-30,79.35,2016,3
Japan,2016-09-30,104.08,2016,3
South Korea,2016-09-30,104.77,2016,3
Lithuania,2016-09-30,117.98,2016,3
Luxembourg,2016-09-30,121.89,2016,3
Latvia,2016-09-30,127.43,2016,3
Morocco,2016-09-30,98.02,2016,3
"Macedonia, FYR",2016-09-30,84.76,2016,3
Mexico,2016-09-30,114.6,2016,3
Malaysia,2016-09-30,153.3,2016,3
Netherlands,2016-09-30,85.74,2016,3
Norway,2016-09-30,126.08,2016,3
New Zealand,2016-09-30,147.24,2016,3
Peru,2016-09-30,170.55,2016,3
Philippines,2016-09-30,145.79,2016,3
Poland,2016-09-30,90.35,2016,3
Portugal,2016-09-30,93.56,2016,3
Romania,2016-09-30,78.97,2016,3
Serbia,2016-09-30,86.84,2016,3
Russia,2016-09-30,55.94,2016,3
Sweden,2016-09-30,141.63,2016,3
Slovenia,2016-09-30,83.33,2016,3
Slovak Republic,2016-09-30,103.13,2016,3
Thailand,2016-09-30,115.8,2016,3
Turkey,2016-09-30,138.89,2016,3
United States,2016-09-30,120.4,2016,3
South Africa,2016-09-30,98.81,2016,3
United Arab Emirates,2016-12-31,133.11,2016,4
Austria,2016-12-31,126.19,2016,4
Australia,2016-12-31,118.91,2016,4
Belgium,2016-12-31,101.55,2016,4
Bulgaria,2016-12-31,98.53,2016,4
Brazil,2016-12-31,98.11,2016,4
Canada,2016-12-31,132.17,2016,4
Switzerland,2016-12-31,122.68,2016,4
Chile,2016-12-31,119.63,2016,4
China,2016-12-31,102.48,2016,4
Colombia,2016-12-31,138.35,2016,4
Cyprus,2016-12-31,73.02,2016,4
Czech Republic,2016-12-31,108.91,2016,4
Germany,2016-12-31,117.45,2016,4
Denmark,2016-12-31,107.36,2016,4
Estonia,2016-12-31,150.99,2016,4
Spain,2016-12-31,72.85,2016,4
Finland,2016-12-31,97.65,2016,4
France,2016-12-31,96.36,2016,4
United Kingdom,2016-12-31,111.14,2016,4
Greece,2016-12-31,63.21,2016,4
Croatia,2016-12-31,85.37,2016,4
Hungary,2016-12-31,110.87,2016,4
Indonesia,2016-12-31,104.04,2016,4
Ireland,2016-12-31,102.8,2016,4
Israel,2016-12-31,144.64,2016,4
India,2016-12-31,168.48,2016,4
Iceland,2016-12-31,136.33,2016,4
Italy,2016-12-31,79.08,2016,4
Japan,2016-12-31,102.78,2016,4
South Korea,2016-12-31,104.78,2016,4
Lithuania,2016-12-31,118.72,2016,4
Luxembourg,2016-12-31,123.41,2016,4
Latvia,2016-12-31,126.92,2016,4
Morocco,2016-12-31,100.63,2016,4
"Macedonia, FYR",2016-12-31,83.48,2016,4
Mexico,2016-12-31,110.76,2016,4
Malaysia,2016-12-31,152.61,2016,4
Netherlands,2016-12-31,88.73,2016,4
Norway,2016-12-31,125.52,2016,4
New Zealand,2016-12-31,147.27,2016,4
Peru,2016-12-31,177.21,2016,4
Philippines,2016-12-31,147.81,2016,4
Poland,2016-12-31,90.67,2016,4
Portugal,2016-12-31,94.27,2016,4
Romania,2016-12-31,79.93,2016,4
Serbia,2016-12-31,88.93,2016,4
Russia,2016-12-31,55.16,2016,4
Sweden,2016-12-31,142.85,2016,4
Slovenia,2016-12-31,84.48,2016,4
Slovak Republic,2016-12-31,104.69,2016,4
Thailand,2016-12-31,113.4,2016,4
Turkey,2016-12-31,138.36,2016,4
United States,2016-12-31,121.9,2016,4
South Africa,2016-12-31,97.9,2016,4
United Arab Emirates,2017-03-31,131.78,2017,1
Austria,2017-03-31,127.19,2017,1
Australia,2017-03-31,120.98,2017,1
Belgium,2017-03-31,102.43,2017,1
Bulgaria,2017-03-31,98.96,2017,1
Brazil,2017-03-31,96.62,2017,1
Canada,2017-03-31,137.57,2017,1
Switzerland,2017-03-31,123.08,2017,1
China,2017-03-31,102.6,2017,1
Colombia,2017-03-31,140.29,2017,1
Cyprus,2017-03-31,73.43,2017,1
Czech Republic,2017-03-31,110.66,2017,1
Germany,2017-03-31,117.96,2017,1
Estonia,2017-03-31,148.28,2017,1
Spain,2017-03-31,74.73,2017,1
Finland,2017-03-31,98.72,2017,1
France,2017-03-31,96.58,2017,1
United Kingdom,2017-03-31,110.79,2017,1
Greece,2017-03-31,63.07,2017,1
Croatia,2017-03-31,85.39,2017,1
Hungary,2017-03-31,113.24,2017,1
Indonesia,2017-03-31,103.7,2017,1
Ireland,2017-03-31,104.11,2017,1
Israel,2017-03-31,145.6,2017,1
India,2017-03-31,170.26,2017,1
Iceland,2017-03-31,142.81,2017,1
Italy,2017-03-31,78.4,2017,1
Japan,2017-03-31,107.22,2017,1
South Korea,2017-03-31,103.81,2017,1
Lithuania,2017-03-31,119.09,2017,1
Luxembourg,2017-03-31,123.84,2017,1
Latvia,2017-03-31,127.97,2017,1
Morocco,2017-03-31,102.82,2017,1
"Macedonia, FYR",2017-03-31,80.95,2017,1
Mexico,2017-03-31,108.28,2017,1
Malaysia,2017-03-31,152.36,2017,1
Netherlands,2017-03-31,89.3,2017,1
Norway,2017-03-31,130.24,2017,1
New Zealand,2017-03-31,147.02,2017,1
Peru,2017-03-31,165.27,2017,1
Philippines,2017-03-31,150.97,2017,1
Poland,2017-03-31,89.24,2017,1
Portugal,2017-03-31,96.56,2017,1
Romania,2017-03-31,80.91,2017,1
Serbia,2017-03-31,84.16,2017,1
Russia,2017-03-31,53.52,2017,1
Sweden,2017-03-31,146.28,2017,1
