country,date,price,year,quarter
Norway,2011-03-31,105.79,2011,1
New Zealand,2011-03-31,99.98,2011,1
Peru,2011-03-31,106.06,2011,1
Philippines,2011-03-31,102.42,2011,1
Poland,2011-03-31,100.26,2011,1
Portugal,2011-03-31,98.22,2011,1
Romania,2011-03-31,92.13,2011,1
Serbia,2011-03-31,102.39,2011,1
Russia,2011-03-31,77.7,2011,1
Sweden,2011-03-31,102.71,2011,1
Slovenia,2011-03-31,104.3,2011,1
Slovak Republic,2011-03-31,99.72,2011,1
Thailand,2011-03-31,103.52,2011,1
Turkey,2011-03-31,105.45,2011,1
United States,2011-03-31,97.27,2011,1
South Africa,2011-03-31,100.74,2011,1
United Arab Emirates,2011-06-30,96.14,2011,2
Austria,2011-06-30,101.04,2011,2
Australia,2011-06-30,98.74,2011,2
Belgium,2011-06-30,103.28,2011,2
Bulgaria,2011-06-30,94.73,2011,2
Brazil,2011-06-30,117.14,2011,2
Canada,2011-06-30,104.08,2011,2
Switzerland,2011-06-30,103.82,2011,2
Chile,2011-06-30,105.18,2011,2
China,2011-06-30,104.28,2011,2
Colombia,2011-06-30,107.41,2011,2
Cyprus,2011-06-30,97.38,2011,2
Czech Republic,2011-06-30,100.71,2011,2
Germany,2011-06-30,102.09,2011,2
Denmark,2011-06-30,101.44,2011,2
Estonia,2011-06-30,107.97,2011,2
Spain,2011-06-30,94.95,2011,2
Finland,2011-06-30,103.94,2011,2
France,2011-06-30,105.5,2011,2
United Kingdom,2011-06-30,98.49,2011,2
Greece,2011-06-30,95.77,2011,2
Croatia,2011-06-30,100.05,2011,2
Hungary,2011-06-30,97.14,2011,2
Indonesia,2011-06-30,104.38,2011,2
Ireland,2011-06-30,85.16,2011,2
Israel,2011-06-30,111.26,2011,2
India,2011-06-30,121.33,2011,2
Iceland,2011-06-30,104.59,2011,2
Italy,2011-06-30,101.2,2011,2
Japan,2011-06-30,99.97,2011,2
South Korea,2011-06-30,104.76,2011,2
Lithuania,2011-06-30,106.74,2011,2
Luxembourg,2011-06-30,103.41,2011,2
Latvia,2011-06-30,110.15,2011,2
Morocco,2011-06-30,101.07,2011,2
"Macedonia, FYR",2011-06-30,98.87,2011,2
Mexico,2011-06-30,102.6,2011,2
Malaysia,2011-06-30,108.15,2011,2
Netherlands,2011-06-30,98.35,2011,2
Norway,2011-06-30,108.66,2011,2
New Zealand,2011-06-30,100.77,2011,2
Peru,2011-06-30,118.72,2011,2
Philippines,2011-06-30,105.22,2011,2
Poland,2011-06-30,100.91,2011,2
Portugal,2011-06-30,96.11,2011,2
Romania,2011-06-30,90.44,2011,2
Serbia,2011-06-30,99.48,2011,2
Russia,2011-06-30,78.54,2011,2
Sweden,2011-06-30,103.32,2011,2
Slovenia,2011-06-30,104.0,2011,2
Slovak Republic,2011-06-30,98.24,2011,2
Thailand,2011-06-30,105.86,2011,2
Turkey,2011-06-30,109.41,2011,2
United States,2011-06-30,96.91,2011,2
South Africa,2011-06-30,102.58,2011,2
United Arab Emirates,2011-09-30,97.76,2011,3
Austria,2011-09-30,105.76,2011,3
Australia,2011-09-30,97.0,2011,3
Belgium,2011-09-30,105.31,2011,3
Bulgaria,2011-09-30,94.08,2011,3
Brazil,2011-09-30,121.39,2011,3
Canada,2011-09-30,104.92,2011,3
Switzerland,2011-09-30,104.29,2011,3
Chile,2011-09-30,106.26,2011,3
China,2011-09-30,104.48,2011,3
Colombia,2011-09-30,110.93,2011,3
Cyprus,2011-09-30,96.27,2011,3
Czech Republic,2011-09-30,100.08,2011,3
Germany,2011-09-30,103.21,2011,3
Denmark,2011-09-30,98.08,2011,3
Estonia,2011-09-30,109.97,2011,3
Spain,2011-09-30,91.56,2011,3
Finland,2011-09-30,103.73,2011,3
France,2011-09-30,107.6,2011,3
United Kingdom,2011-09-30,99.61,2011,3
Greece,2011-09-30,93.84,2011,3
Croatia,2011-09-30,100.76,2011,3
Hungary,2011-09-30,95.86,2011,3
Indonesia,2011-09-30,104.88,2011,3
Ireland,2011-09-30,79.55,2011,3
Israel,2011-09-30,111.65,2011,3
India,2011-09-30,124.89,2011,3
Iceland,2011-09-30,106.38,2011,3
Italy,2011-09-30,101.2,2011,3
Japan,2011-09-30,100.6,2011,3
South Korea,2011-09-30,106.32,2011,3
Lithuania,2011-09-30,106.49,2011,3
Luxembourg,2011-09-30,103.41,2011,3
Latvia,2011-09-30,113.7,2011,3
Morocco,2011-09-30,101.82,2011,3
"Macedonia, FYR",2011-09-30,98.94,2011,3
Mexico,2011-09-30,105.66,2011,3
Malaysia,2011-09-30,110.92,2011,3
Netherlands,2011-09-30,97.87,2011,3
Norway,2011-09-30,109.06,2011,3
New Zealand,2011-09-30,102.06,2011,3
Peru,2011-09-30,120.48,2011,3
Philippines,2011-09-30,106.31,2011,3
Poland,2011-09-30,99.81,2011,3
Portugal,2011-09-30,94.53,2011,3
Romania,2011-09-30,85.58,2011,3
Serbia,2011-09-30,94.95,2011,3
Russia,2011-09-30,79.33,2011,3
Sweden,2011-09-30,103.05,2011,3
Slovenia,2011-09-30,101.54,2011,3
Slovak Republic,2011-09-30,98.75,2011,3
Thailand,2011-09-30,103.71,2011,3
Turkey,2011-09-30,111.42,2011,3
United States,2011-09-30,97.35,2011,3
South Africa,2011-09-30,103.41,2011,3
United Arab Emirates,2011-12-31,100.18,2011,4
Austria,2011-12-31,106.23,2011,4
Australia,2011-12-31,96.22,2011,4
Belgium,2011-12-31,105.14,2011,4
Bulgaria,2011-12-31,92.72,2011,4
Brazil,2011-12-31,125.1,2011,4
Canada,2011-12-31,104.99,2011,4
Switzerland,2011-12-31,106.77,2011,4
Chile,2011-12-31,108.79,2011,4
China,2011-12-31,104.2,2011,4
Colombia,2011-12-31,111.1,2011,4
Cyprus,2011-12-31,94.59,2011,4
Czech Republic,2011-12-31,99.13,2011,4
Germany,2011-12-31,103.4,2011,4
Denmark,2011-12-31,94.54,2011,4
Estonia,2011-12-31,111.07,2011,4
Spain,2011-12-31,86.81,2011,4
Finland,2011-12-31,103.09,2011,4
France,2011-12-31,106.6,2011,4
United Kingdom,2011-12-31,98.27,2011,4
Greece,2011-12-31,90.91,2011,4
Croatia,2011-12-31,101.38,2011,4
Hungary,2011-12-31,95.33,2011,4
Indonesia,2011-12-31,106.09,2011,4
Ireland,2011-12-31,75.6,2011,4
Israel,2011-12-31,110.51,2011,4
India,2011-12-31,131.27,2011,4
Iceland,2011-12-31,109.22,2011,4
Italy,2011-12-31,100.52,2011,4
Japan,2011-12-31,99.23,2011,4
South Korea,2011-12-31,107.65,2011,4
Lithuania,2011-12-31,107.25,2011,4
Luxembourg,2011-12-31,106.9,2011,4
Latvia,2011-12-31,109.58,2011,4
Morocco,2011-12-31,101.44,2011,4
"Macedonia, FYR",2011-12-31,98.85,2011,4
Mexico,2011-12-31,106.99,2011,4
Malaysia,2011-12-31,114.88,2011,4
Netherlands,2011-12-31,96.16,2011,4
Norway,2011-12-31,108.53,2011,4
New Zealand,2011-12-31,102.19,2011,4
Peru,2011-12-31,123.17,2011,4
Philippines,2011-12-31,108.34,2011,4
Poland,2011-12-31,99.35,2011,4
Portugal,2011-12-31,91.52,2011,4
Romania,2011-12-31,82.6,2011,4
Serbia,2011-12-31,93.66,2011,4
Russia,2011-12-31,81.2,2011,4
Sweden,2011-12-31,100.93,2011,4
Slovenia,2011-12-31,101.02,2011,4
Slovak Republic,2011-12-31,97.28,2011,4
Thailand,2011-12-31,104.0,2011,4
Turkey,2011-12-31,114.3,2011,4
United States,2011-12-31,97.38,2011,4
South Africa,2011-12-31,103.98,2011,4
United Arab Emirates,2012-03-31,102.02,2012,1
Austria,2012-03-31,115.03,2012,1
Australia,2012-03-31,96.81,2012,1
Belgium,2012-03-31,105.89,2012,1
Bulgaria,2012-03-31,92.84,2012,1
Brazil,2012-03-31,128.38,2012,1
Canada,2012-03-31,106.37,2012,1
Switzerland,2012-03-31,108.64,2012,1
Chile,2012-03-31,105.8,2012,1
China,2012-03-31,103.66,2012,1
Colombia,2012-03-31,114.01,2012,1
Cyprus,2012-03-31,93.55,2012,1
Czech Republic,2012-03-31,98.61,2012,1
Germany,2012-03-31,104.23,2012,1
Denmark,2012-03-31,94.61,2012,1
Estonia,2012-03-31,112.47,2012,1
Spain,2012-03-31,82.47,2012,1
Finland,2012-03-31,104.79,2012,1
France,2012-03-31,105.2,2012,1
United Kingdom,2012-03-31,97.26,2012,1
Greece,2012-03-31,87.32,2012,1
Croatia,2012-03-31,100.81,2012,1
Hungary,2012-03-31,96.29,2012,1
Indonesia,2012-03-31,106.96,2012,1
Ireland,2012-03-31,73.1,2012,1
Israel,2012-03-31,111.08,2012,1
India,2012-03-31,140.27,2012,1
Iceland,2012-03-31,109.27,2012,1
Italy,2012-03-31,99.91,2012,1
Japan,2012-03-31,99.93,2012,1
South Korea,2012-03-31,108.25,2012,1
Lithuania,2012-03-31,106.87,2012,1
Luxembourg,2012-03-31,105.56,2012,1
Latvia,2012-03-31,111.05,2012,1
Morocco,2012-03-31,101.26,2012,1
"Macedonia, FYR",2012-03-31,98.76,2012,1
Mexico,2012-03-31,107.79,2012,1
Malaysia,2012-03-31,118.74,2012,1
Netherlands,2012-03-31,94.32,2012,1
Norway,2012-03-31,112.46,2012,1
New Zealand,2012-03-31,103.16,2012,1
Peru,2012-03-31,129.92,2012,1
Philippines,2012-03-31,113.15,2012,1
Poland,2012-03-31,98.0,2012,1
Portugal,2012-03-31,90.2,2012,1
Romania,2012-03-31,85.11,2012,1
Serbia,2012-03-31,95.6,2012,1
Russia,2012-03-31,87.37,2012,1
Sweden,2012-03-31,102.38,2012,1
Slovenia,2012-03-31,96.92,2012,1
Slovak Republic,2012-03-31,96.65,2012,1
Thailand,2012-03-31,105.57,2012,1
Turkey,2012-03-31,117.97,2012,1
United States,2012-03-31,98.44,2012,1
South Africa,2012-03-31,106.69,2012,1
United Arab Emirates,2012-06-30,107.19,2012,2
Austria,2012-06-30,116.76,2012,2
Australia,2012-06-30,97.19,2012,2
Belgium,2012-06-30,105.99,2012,2
Bulgaria,2012-06-30,93.25,2012,2
Brazil,2012-06-30,131.53,2012,2
Canada,2012-06-30,108.88,2012,2
Switzerland,2012-06-30,107.53,2012,2
Chile,2012-06-30,109.56,2012,2
China,2012-06-30,103.11,2012,2
Colombia,2012-06-30,119.13,2012,2
Cyprus,2012-06-30,91.7,2012,2
Czech Republic,2012-06-30,98.71,2012,2
Germany,2012-06-30,105.63,2012,2
Denmark,2012-06-30,95.94,2012,2
Estonia,2012-06-30,116.17,2012,2
Spain,2012-06-30,79.8,2012,2
Finland,2012-06-30,105.86,2012,2
France,2012-06-30,105.3,2012,2
United Kingdom,2012-06-30,99.05,2012,2
Greece,2012-06-30,85.4,2012,2
Croatia,2012-06-30,99.45,2012,2
Hungary,2012-06-30,92.98,2012,2
Indonesia,2012-06-30,108.22,2012,2
Ireland,2012-06-30,71.54,2012,2
Israel,2012-06-30,112.5,2012,2
India,2012-06-30,149.16,2012,2
Iceland,2012-06-30,112.61,2012,2
Italy,2012-06-30,99.14,2012,2
Japan,2012-06-30,98.87,2012,2
South Korea,2012-06-30,108.56,2012,2
Lithuania,2012-06-30,105.76,2012,2
Luxembourg,2012-06-30,107.63,2012,2
Latvia,2012-06-30,112.36,2012,2
Morocco,2012-06-30,102.2,2012,2
"Macedonia, FYR",2012-06-30,97.32,2012,2
Mexico,2012-06-30,109.21,2012,2
Malaysia,2012-06-30,122.7,2012,2
Netherlands,2012-06-30,92.76,2012,2
Norway,2012-06-30,116.12,2012,2
New Zealand,2012-06-30,104.79,2012,2
Peru,2012-06-30,150.13,2012,2
Philippines,2012-06-30,114.5,2012,2
Poland,2012-06-30,97.36,2012,2
Portugal,2012-06-30,88.15,2012,2
Romania,2012-06-30,84.61,2012,2
Serbia,2012-06-30,96.48,2012,2
Russia,2012-06-30,89.81,2012,2
Sweden,2012-06-30,103.47,2012,2
Slovenia,2012-06-30,98.04,2012,2
Slovak Republic,2012-06-30,95.78,2012,2
Thailand,2012-06-30,106.25,2012,2
Turkey,2012-06-30,121.83,2012,2
United States,2012-06-30,100.88,2012,2
South Africa,2012-06-30,109.57,2012,2
United Arab Emirates,2012-09-30,111.69,2012,3
Austria,2012-09-30,118.33,2012,3
Australia,2012-09-30,97.0,2012,3
Belgium,2012-09-30,107.18,2012,3
Bulgaria,2012-09-30,93.16,2012,3
Brazil,2012-09-30,134.61,2012,3
Canada,2012-09-30,108.81,2012,3
Switzerland,2012-09-30,109.44,2012,3
Chile,2012-09-30,112.49,2012,3
China,2012-09-30,103.26,2012,3
Colombia,2012-09-30,120.48,2012,3
Cyprus,2012-09-30,90.8,2012,3
Czech Republic,2012-09-30,98.5,2012,3
Germany,2012-09-30,106.0,2012,3
Denmark,2012-09-30,96.29,2012,3
Estonia,2012-09-30,119.17,2012,3
Spain,2012-09-30,76.82,2012,3
Finland,2012-09-30,105.75,2012,3
France,2012-09-30,106.0,2012,3
United Kingdom,2012-09-30,100.17,2012,3
Greece,2012-09-30,82.03,2012,3
Croatia,2012-09-30,98.75,2012,3
Hungary,2012-09-30,92.23,2012,3
Indonesia,2012-09-30,109.34,2012,3
Ireland,2012-09-30,72.98,2012,3
Israel,2012-09-30,114.55,2012,3
India,2012-09-30,153.86,2012,3
Iceland,2012-09-30,113.39,2012,3
Italy,2012-09-30,97.42,2012,3
Japan,2012-09-30,99.13,2012,3
South Korea,2012-09-30,108.3,2012,3
Lithuania,2012-09-30,106.81,2012,3
Luxembourg,2012-09-30,107.92,2012,3
Latvia,2012-09-30,115.18,2012,3
Morocco,2012-09-30,103.15,2012,3
"Macedonia, FYR",2012-09-30,95.78,2012,3
Mexico,2012-09-30,109.67,2012,3
Malaysia,2012-09-30,125.58,2012,3
Netherlands,2012-09-30,89.15,2012,3
Norway,2012-09-30,116.77,2012,3
New Zealand,2012-09-30,106.93,2012,3
Peru,2012-09-30,144.96,2012,3
Philippines,2012-09-30,115.12,2012,3
Poland,2012-09-30,96.02,2012,3
Portugal,2012-09-30,87.28,2012,3
Romania,2012-09-30,81.51,2012,3
Serbia,2012-09-30,96.31,2012,3
Russia,2012-09-30,92.32,2012,3
Sweden,2012-09-30,104.26,2012,3
Slovenia,2012-09-30,95.47,2012,3
Slovak Republic,2012-09-30,96.42,2012,3
Thailand,2012-09-30,107.42,2012,3
Turkey,2012-09-30,125.32,2012,3
United States,2012-09-30,102.9,2012,3
South Africa,2012-09-30,109.99,2012,3
United Arab Emirates,2012-12-31,117.1,2012,4
Austria,2012-12-31,118.41,2012,4
Australia,2012-12-31,99.13,2012,4
Belgium,2012-12-31,106.31,2012,4
Bulgaria,2012-12-31,91.51,2012,4
Brazil,2012-12-31,137.72,2012,4
Canada,2012-12-31,108.11,2012,4
Switzerland,2012-12-31,110.81,2012,4
Chile,2012-12-31,116.71,2012,4
China,2012-12-31,103.66,2012,4
Colombia,2012-12-31,123.63,2012,4
Cyprus,2012-12-31,90.13,2012,4
Czech Republic,2012-12-31,98.4,2012,4
Germany,2012-12-31,106.93,2012,4
Denmark,2012-12-31,95.82,2012,4
Estonia,2012-12-31,117.57,2012,4
Spain,2012-12-31,75.74,2012,4
Finland,2012-12-31,106.07,2012,4
France,2012-12-31,104.4,2012,4
United Kingdom,2012-12-31,99.27,2012,4
Greece,2012-12-31,79.3,2012,4
Croatia,2012-12-31,95.41,2012,4
Hungary,2012-12-31,90.42,2012,4
Indonesia,2012-12-31,113.27,2012,4
Ireland,2012-12-31,73.22,2012,4
Israel,2012-12-31,118.26,2012,4
India,2012-12-31,164.22,2012,4
Iceland,2012-12-31,114.21,2012,4
Italy,2012-12-31,95.27,2012,4
Japan,2012-12-31,98.8,2012,4
South Korea,2012-12-31,107.96,2012,4
Lithuania,2012-12-31,105.99,2012,4
Luxembourg,2012-12-31,111.01,2012,4
Latvia,2012-12-31,116.26,2012,4
Morocco,2012-12-31,104.0,2012,4
"Macedonia, FYR",2012-12-31,95.23,2012,4
Mexico,2012-12-31,110.09,2012,4
Malaysia,2012-12-31,131.32,2012,4
Netherlands,2012-12-31,89.53,2012,4
Norway,2012-12-31,115.99,2012,4
New Zealand,2012-12-31,109.2,2012,4
Peru,2012-12-31,145.5,2012,4
Philippines,2012-12-31,117.0,2012,4
Poland,2012-12-31,94.96,2012,4
Portugal,2012-12-31,87.85,2012,4
Romania,2012-12-31,81.74,2012,4
Serbia,2012-12-31,94.31,2012,4
Russia,2012-12-31,94.88,2012,4
Sweden,2012-12-31,104.73,2012,4
Slovenia,2012-12-31,92.1,2012,4
Slovak Republic,2012-12-31,94.49,2012,4
Thailand,2012-12-31,111.72,2012,4
Turkey,2012-12-31,127.46,2012,4
United States,2012-12-31,105.09,2012,4
South Africa,2012-12-31,109.93,2012,4
United Arab Emirates,2013-03-31,119.13,2013,1
Austria,2013-03-31,120.61,2013,1
Australia,2013-03-31,99.81,2013,1
Belgium,2013-03-31,106.99,2013,1
Bulgaria,2013-03-31,90.73,2013,1
Brazil,2013-03-31,140.83,2013,1
Canada,2013-03-31,108.67,2013,1
Switzerland,2013-03-31,112.15,2013,1
Chile,2013-03-31,116.06,2013,1
China,2013-03-31,105.59,2013,1
Colombia,2013-03-31,128.52,2013,1
Cyprus,2013-03-31,88.7,2013,1
Czech Republic,2013-03-31,98.29,2013,1
Germany,2013-03-31,107.77,2013,1
Denmark,2013-03-31,97.12,2013,1
Estonia,2013-03-31,121.17,2013,1
Spain,2013-03-31,71.91,2013,1
Finland,2013-03-31,106.82,2013,1
France,2013-03-31,103.2,2013,1
United Kingdom,2013-03-31,98.6,2013,1
Greece,2013-03-31,77.29,2013,1
Croatia,2013-03-31,95.3,2013,1
Hungary,2013-03-31,90.63,2013,1
Indonesia,2013-03-31,118.73,2013,1
Ireland,2013-03-31,70.11,2013,1
Israel,2013-03-31,121.84,2013,1
India,2013-03-31,168.19,2013,1
Iceland,2013-03-31,114.26,2013,1
Italy,2013-03-31,93.9,2013,1
Japan,2013-03-31,99.47,2013,1
South Korea,2013-03-31,107.76,2013,1
Lithuania,2013-03-31,106.72,2013,1
Luxembourg,2013-03-31,111.25,2013,1
Latvia,2013-03-31,116.39,2013,1
Morocco,2013-03-31,103.53,2013,1
"Macedonia, FYR",2013-03-31,93.51,2013,1
Mexico,2013-03-31,110.94,2013,1
Malaysia,2013-03-31,131.81,2013,1
Netherlands,2013-03-31,87.09,2013,1
Norway,2013-03-31,119.52,2013,1
New Zealand,2013-03-31,111.1,2013,1
Peru,2013-03-31,155.21,2013,1
Philippines,2013-03-31,121.37,2013,1
Poland,2013-03-31,92.51,2013,1
Portugal,2013-03-31,86.11,2013,1
Romania,2013-03-31,84.48,2013,1
Serbia,2013-03-31,90.53,2013,1
Russia,2013-03-31,94.25,2013,1
Sweden,2013-03-31,106.69,2013,1
Slovenia,2013-03-31,92.76,2013,1
Slovak Republic,2013-03-31,96.65,2013,1
Thailand,2013-03-31,112.89,2013,1
Turkey,2013-03-31,131.86,2013,1
United States,2013-03-31,107.79,2013,1
South Africa,2013-03-31,112.22,2013,1
United Arab Emirates,2013-06-30,124.7,2013,2
Austria,2013-06-30,122.57,2013,2
Australia,2013-06-30,102.32,2013,2
Belgium,2013-06-30,107.27,2013,2
Bulgaria,2013-06-30,91.18,2013,2
Brazil,2013-06-30,143.89,2013,2
Canada,2013-06-30,111.1,2013,2
Switzerland,2013-06-30,113.09,2013,2
Chile,2013-06-30,118.14,2013,2
China,2013-06-30,108.56,2013,2
Colombia,2013-06-30,131.49,2013,2
Cyprus,2013-06-30,86.66,2013,2
Czech Republic,2013-06-30,98.82,2013,2
Germany,2013-06-30,109.07,2013,2
Denmark,2013-06-30,100.61,2013,2
Estonia,2013-06-30,125.67,2013,2
Spain,2013-06-30,71.33,2013,2
Finland,2013-06-30,107.35,2013,2
France,2013-06-30,103.0,2013,2
United Kingdom,2013-06-30,100.62,2013,2
Greece,2013-06-30,75.18,2013,2
Croatia,2013-06-30,94.71,2013,2
Hungary,2013-06-30,90.85,2013,2
Indonesia,2013-06-30,121.32,2013,2
Ireland,2013-06-30,72.26,2013,2
Israel,2013-06-30,123.08,2013,2
India,2013-06-30,169.76,2013,2
Iceland,2013-06-30,118.11,2013,2
Italy,2013-06-30,93.29,2013,2
Japan,2013-06-30,100.57,2013,2
South Korea,2013-06-30,107.69,2013,2
Lithuania,2013-06-30,108.31,2013,2
Luxembourg,2013-06-30,112.64,2013,2
Latvia,2013-06-30,121.19,2013,2
Morocco,2013-06-30,103.43,2013,2
"Macedonia, FYR",2013-06-30,93.1,2013,2
Mexico,2013-06-30,113.51,2013,2
Malaysia,2013-06-30,136.77,2013,2
Netherlands,2013-06-30,85.3,2013,2
Norway,2013-06-30,122.79,2013,2
New Zealand,2013-06-30,114.26,2013,2
Peru,2013-06-30,170.09,2013,2
Philippines,2013-06-30,125.68,2013,2
Poland,2013-06-30,92.34,2013,2
Portugal,2013-06-30,85.93,2013,2
Romania,2013-06-30,84.0,2013,2
Serbia,2013-06-30,89.2,2013,2
Russia,2013-06-30,94.25,2013,2
Sweden,2013-06-30,108.42,2013,2
Slovenia,2013-06-30,93.51,2013,2
Slovak Republic,2013-06-30,96.9,2013,2
Thailand,2013-06-30,115.72,2013,2
Turkey,2013-06-30,136.73,2013,2
United States,2013-06-30,110.72,2013,2
South Africa,2013-06-30,114.87,2013,2
United Arab Emirates,2013-09-30,133.79,2013,3
Austria,2013-09-30,123.9,2013,3
Australia,2013-09-30,104.84,2013,3
Belgium,2013-09-30,108.6,2013,3
Bulgaria,2013-09-30,90.28,2013,3
Brazil,2013-09-30,146.86,2013,3
Canada,2013-09-30,111.86,2013,3
Switzerland,2013-09-30,113.91,2013,3
Chile,2013-09-30,122.08,2013,3
China,2013-09-30,111.01,2013,3
Colombia,2013-09-30,132.47,2013,3
Cyprus,2013-09-30,84.5,2013,3
Czech Republic,2013-09-30,98.71,2013,3
Germany,2013-09-30,110.0,2013,3
Denmark,2013-09-30,100.66,2013,3
Estonia,2013-09-30,132.37,2013,3
Spain,2013-09-30,71.88,2013,3
Finland,2013-09-30,107.14,2013,3
France,2013-09-30,103.9,2013,3
United Kingdom,2013-09-30,103.08,2013,3
Greece,2013-09-30,73.67,2013,3
Croatia,2013-09-30,95.02,2013,3
Hungary,2013-09-30,91.06,2013,3
Indonesia,2013-09-30,124.1,2013,3
Ireland,2013-09-30,76.2,2013,3
Israel,2013-09-30,125.43,2013,3
India,2013-09-30,176.98,2013,3
Iceland,2013-09-30,120.22,2013,3
Italy,2013-09-30,91.83,2013,3
Japan,2013-09-30,101.6,2013,3
South Korea,2013-09-30,107.64,2013,3
Lithuania,2013-09-30,106.41,2013,3
Luxembourg,2013-09-30,114.05,2013,3
Latvia,2013-09-30,122.61,2013,3
Morocco,2013-09-30,103.15,2013,3
"Macedonia, FYR",2013-09-30,94.26,2013,3
Mexico,2013-09-30,114.48,2013,3
Malaysia,2013-09-30,142.21,2013,3
Netherlands,2013-09-30,85.85,2013,3
Norway,2013-09-30,120.43,2013,3
New Zealand,2013-09-30,117.91,2013,3
Peru,2013-09-30,173.44,2013,3
Philippines,2013-09-30,130.05,2013,3
Poland,2013-09-30,92.25,2013,3
Portugal,2013-09-30,86.39,2013,3
Romania,2013-09-30,82.01,2013,3
Serbia,2013-09-30,90.33,2013,3
Russia,2013-09-30,94.67,2013,3
Sweden,2013-09-30,110.38,2013,3
Slovenia,2013-09-30,88.14,2013,3
Slovak Republic,2013-09-30,96.67,2013,3
Thailand,2013-09-30,118.85,2013,3
Turkey,2013-09-30,141.24,2013,3
United States,2013-09-30,113.44,2013,3
South Africa,2013-09-30,116.35,2013,3
United Arab Emirates,2013-12-31,144.95,2013,4
Austria,2013-12-31,123.28,2013,4
Australia,2013-12-31,109.0,2013,4
Belgium,2013-12-31,107.52,2013,4
Bulgaria,2013-12-31,90.41,2013,4
Brazil,2013-12-31,149.71,2013,4
Canada,2013-12-31,112.42,2013,4
Switzerland,2013-12-31,114.74,2013,4
Chile,2013-12-31,125.92,2013,4
China,2013-12-31,113.06,2013,4
Colombia,2013-12-31,131.53,2013,4
Cyprus,2013-12-31,82.47,2013,4
Czech Republic,2013-12-31,98.5,2013,4
Germany,2013-12-31,109.54,2013,4
Denmark,2013-12-31,99.22,2013,4
Estonia,2013-12-31,135.87,2013,4
Spain,2013-12-31,70.98,2013,4
Finland,2013-12-31,106.5,2013,4
France,2013-12-31,102.8,2013,4
United Kingdom,2013-12-31,103.64,2013,4
Greece,2013-12-31,71.66,2013,4
Croatia,2013-12-31,93.81,2013,4
Hungary,2013-12-31,89.78,2013,4
Indonesia,2013-12-31,126.3,2013,4
Ireland,2013-12-31,77.99,2013,4
Israel,2013-12-31,127.46,2013,4
India,2013-12-31,180.75,2013,4
Iceland,2013-12-31,124.11,2013,4
Italy,2013-12-31,90.2,2013,4
Japan,2013-12-31,101.57,2013,4
South Korea,2013-12-31,108.08,2013,4
Lithuania,2013-12-31,109.17,2013,4
Luxembourg,2013-12-31,115.72,2013,4
Latvia,2013-12-31,125.8,2013,4
Morocco,2013-12-31,104.19,2013,4
"Macedonia, FYR",2013-12-31,91.87,2013,4
Mexico,2013-12-31,114.57,2013,4
Malaysia,2013-12-31,143.6,2013,4
Netherlands,2013-12-31,85.56,2013,4
Norway,2013-12-31,117.16,2013,4
New Zealand,2013-12-31,119.23,2013,4
Peru,2013-12-31,168.04,2013,4
Philippines,2013-12-31,134.36,2013,4
Poland,2013-12-31,92.31,2013,4
Portugal,2013-12-31,88.39,2013,4
Romania,2013-12-31,81.64,2013,4
Serbia,2013-12-31,92.42,2013,4
Russia,2013-12-31,95.06,2013,4
Sweden,2013-12-31,112.08,2013,4
Slovenia,2013-12-31,88.07,2013,4
Slovak Republic,2013-12-31,96.57,2013,4
Thailand,2013-12-31,117.29,2013,4
Turkey,2013-12-31,145.35,2013,4
United States,2013-12-31,115.78,2013,4
South Africa,2013-12-31,118.5,2013,4
United Arab Emirates,2014-03-31,159.64,2014,1
Austria,2014-03-31,125.55,2014,1
Australia,2014-03-31,110.55,2014,1
Belgium,2014-03-31,105.53,2014,1
Bulgaria,2014-03-31,91.35,2014,1
Brazil,2014-03-31,152.51,2014,1
Canada,2014-03-31,114.3,2014,1
Switzerland,2014-03-31,114.61,2014,1
Chile,2014-03-31,123.17,2014,1
China,2014-03-31,114.29,2014,1
Colombia,2014-03-31,138.65,2014,1
Cyprus,2014-03-31,80.31,2014,1
Czech Republic,2014-03-31,99.76,2014,1
Germany,2014-03-31,110.38,2014,1
Denmark,2014-03-31,100.62,2014,1
Estonia,2014-03-31,142.36,2014,1
Spain,2014-03-31,70.75,2014,1
Finland,2014-03-31,106.6,2014,1
France,2014-03-31,101.6,2014,1
United Kingdom,2014-03-31,104.98,2014,1
Greece,2014-03-31,70.26,2014,1
Croatia,2014-03-31,93.18,2014,1
Hungary,2014-03-31,91.49,2014,1
Indonesia,2014-03-31,128.14,2014,1
Ireland,2014-03-31,78.95,2014,1
Israel,2014-03-31,131.12,2014,1
India,2014-03-31,188.8,2014,1
Iceland,2014-03-31,125.39,2014,1
Italy,2014-03-31,89.25,2014,1
Japan,2014-03-31,102.53,2014,1
South Korea,2014-03-31,108.62,2014,1
Lithuania,2014-03-31,110.84,2014,1
Luxembourg,2014-03-31,114.0,2014,1
Latvia,2014-03-31,128.67,2014,1
Morocco,2014-03-31,102.77,2014,1
"Macedonia, FYR",2014-03-31,90.83,2014,1
Mexico,2014-03-31,116.49,2014,1
Malaysia,2014-03-31,145.28,2014,1
Netherlands,2014-03-31,86.0,2014,1
Norway,2014-03-31,119.91,2014,1
New Zealand,2014-03-31,119.89,2014,1
Peru,2014-03-31,180.96,2014,1
Philippines,2014-03-31,137.74,2014,1
Poland,2014-03-31,91.99,2014,1
